105nome992699242,992699242,82793545,-1895510799
106nome705998969,705998969,274866022,1401739216
107nome342884063,342884063,78933668,-480597448
108nome904429315,904429315,536710197,294740842
109nome671055435,671055435,527701365,1823001042
110nome933556698,933556698,343043232,62960544
111nome616663169,616663169,796857451,-1290924672
112nome68023778,68023778,833387705,-178541671
113nome333418446,333418446,105616298,-2129185502
114nome206024476,206024476,626297937,1917660043
115nome134027334,134027334,882949822,-184862410
116nome141037637,141037637,953254116,-1403749232
117nome174148921,174148921,18331677,1150156632
118nome228275521,228275521,647593413,-1800390080
119nome247274322,247274322,197582786,-2118106526
120nome15756933,15756933,566666701,903582644
121nome131510201,131510201,958028312,110569792
122nome452089959,452089959,86676547,-1488708942
123nome304236814,304236814,490663580,385128940
124nome688233153,688233153,326946580,-242133248
125nome914530960,914530960,82513747,-920251043
126nome792659525,792659525,208819314,-1301865912
127nome923367321,923367321,924361550,-1438107568
128nome781829325,781829325,977514689,-1835164212
129nome186532180,186532180,669628727,1514144725
130nome698327843,698327843,312212163,-1015122202
131nome257306890,257306890,946715983,916571847
132nome67632844,67632844,74948701,310603711
133nome976360394,976360394,493395269,877238829
134nome49457734,49457734,86038578,-189826694
135nome234095469,234095469,538146551,-1324935884
136nome748638701,748638701,642729021,1133327676
137nome522973761,522973761,281229927,105969600
138nome13650154,13650154,362725438,-2047973266
139nome687287896,687287896,444622708,86376556
140nome936163865,936163865,229458670,-1568198064
141nome381784218,381784218,80346289,843879881
142nome771280985,771280985,635989142,1869558672
143nome635034122,635034122,950082287,-1909426073
144nome94505695,94505695,6769009,284301822
145nome813033129,813033129,8181986,-65839024
146nome122414391,122414391,603739920,1120644448
147nome198351624,198351624,156076246,-1534832678
148nome941274841,941274841,721699056,1780574848
149nome910301294,910301294,760579231,215375795
150nome421510244,421510244,235198001,-1306930957
151nome523528609,523528609,154685334,810435520
152nome557597305,557597305,116789346,747172336
153nome125382741,125382741,436107955,572314300
154nome918644598,918644598,225114927,1969468795
155nome73428702,73428702,73068366,-896263594
156nome222047955,222047955,810022004,-1205641432
157nome40513349,40513349,275509186,-133935736
158nome933393801,933393801,981036883,-672525544
159nome91040228,91040228,572949822,1692734458
160nome357659552,357659552,292317220,1820383836
161nome733052434,733052434,637881483,1730248507
162nome535227194,535227194,892271004,482330556
163nome227476427,227476427,522088121,665225466
164nome263266179,263266179,272714488,-2035017232
165nome388345198,388345198,561069129,142671893
166nome363498204,363498204,773288185,-2092048637
167nome93731665,93731665,637075165,-418737136
168nome594489394,594489394,233638293,-1564097147
169nome612379797,612379797,355088007,-1119438324
170nome122167865,122167865,499338819,1257637032
171nome927673311,927673311,812068116,-823692456
172nome846010922,846010922,554902019,1321975931
173nome870751031,870751031,380879517,-1060234210
174nome767005712,767005712,546118259,-1698428739
175nome628582631,628582631,181569360,-1236397600
176nome720882573,720882573,149223209,-1614566036
177nome15282881,15282881,767609819,-2101564864
178nome327176705,327176705,286638153,-2028510720
179nome429436073,429436073,272835386,1546262032
180nome442459505,442459505,485995450,-62061728
181nome97414717,97414717,928104849,-1341936644
182nome122749063,122749063,476906504,1603804208
183nome103954316,103954316,898412720,-273039472
184nome558081241,558081241,878989237,-1458424648
185nome548204651,548204651,626218595,169214
186nome1539340,1539340,755230870,-1120519054
187nome891911853,891911853,289175939,-311747068
188nome872167532,872167532,847333476,-1840307764
189nome314468698,314468698,132934105,-1985426063
190nome646698256,646698256,115750985,1509230919
191nome781601772,781601772,412683203,1496444161
192nome624043087,624043087,870873848,1586517904
193nome883944155,883944155,550936299,-2102713826
194nome515625826,515625826,979694662,-122142586
195nome889716420,889716420,985012017,722290771
196nome183967128,183967128,59993555,66825845
197nome226486325,226486325,732379555,1225813276
198nome120934960,120934960,630893793,1683672911
199nome578212887,578212887,640491433,-1342264186
200nome82908118,82908118,469952837,867251561
201nome837613752,837613752,951543878,-1096328694
202nome431602621,431602621,507356538,-1135631464
203nome74502517,74502517,526155633,1063583796
204nome806650453,806650453,583657938,-1754964760
205nome47867137,47867137,447936426,-696643072
206nome686318792,686318792,680705620,2022359884
207nome417261417,417261417,507297626,2036593296
208nome216462449,216462449,73652275,-1215221168
209nome107335998,107335998,184789551,-598021069
210nome927020886,927020886,184378201,1863523213
211nome21785951,21785951,182949579,729927050
212nome189946171,189946171,442985904,-1561261600
213nome549967712,549967712,475547248,1761227664
214nome254022024,254022024,830446178,122874798
215nome623736185,623736185,881995799,999034312
216nome835520706,835520706,370612843,49103531
217nome357105423,357105423,961199520,167296704
218nome18459674,18459674,507438865,-653460311
219nome265427014,265427014,655165188,-1133296620
220nome708099531,708099531,375130836,-1817243832
221nome130157930,130157930,626436922,254946506
222nome900059939,900059939,424368666,-335059596
223nome651805139,651805139,40532446,-2107222500
224nome752840129,752840129,49115794,822876032
225nome753152549,753152549,811028749,1169158100
226nome205743459,205743459,873970412,1234741848
227nome413196569,413196569,714879786,836548080
228nome408008294,408008294,265556934,-698314466
229nome988159309,988159309,519036792,1364651936
230nome807032766,807032766,552050983,-1329841461
231nome87410138,87410138,222406495,1142815367
232nome220319139,220319139,450763763,-834517306
233nome650987141,650987141,591076057,160837092
234nome684653246,684653246,538893604,1840671636
235nome780266804,780266804,266239829,-1794502929
236nome46860181,46860181,711696999,223851660
237nome451185726,451185726,696825778,1485905258
238nome352821678,352821678,708255022,-1025858026
239nome290135625,290135625,631397476,1372173344
240nome815010674,815010674,279192567,-1578420985
241nome17316858,17316858,425646656,-1685125056
242nome284209709,284209709,685586213,-653446052
243nome377066692,377066692,891767784,91812280
244nome756604466,756604466,11869550,1249904142
245nome612643554,612643554,613734864,-929165360
246nome528309767,528309767,487190625,1927036998
247nome601131241,601131241,168306735,547971736
248nome185498702,185498702,233290738,452509642
249nome221454556,221454556,858893102,1896689754
250nome115815208,115815208,169294165,-475485453
251nome23819107,23819107,297620497,190370178
252nome184981274,184981274,179998658,-879790094
253nome799708051,799708051,108112264,2105264016
254nome530952125,530952125,107310919,1532117284
255nome965413293,965413293,580395889,-19805972
256nome448138168,448138168,469321512,1538299288
257nome843355361,843355361,945487936,2093299712
258nome434619660,434619660,37516185,-576932717
259nome449965726,449965726,850213569,-1301449123
260nome654220063,654220063,420308259,-1769469158
261nome993991281,993991281,964247521,149408880
262nome993017720,993017720,402388339,-1374263947
263nome123040194,123040194,200400522,1852157962
264nome846784898,846784898,775207922,-1525549326
265nome66846513,66846513,724649712,-1942594304
266nome85254728,85254728,692912632,1870166984
267nome96014960,96014960,495970276,-143158308
268nome319305328,319305328,190289922,1260082398
269nome445159137,445159137,119217697,1995027168
270nome254527466,254527466,774441025,447613481
271nome453228834,453228834,744018420,419980404
272nome685555915,685555915,296535119,-1854790058
273nome968163319,968163319,86321314,-1726584404
274nome374435344,374435344,797079352,1620511816
275nome428564111,428564111,281461380,-883401416
276nome820975271,820975271,485596204,-1792340856
277nome340260063,340260063,60316869,1966028502
278nome525732776,525732776,660544043,-996414707
279nome712007865,712007865,541107164,875054624
280nome479097251,479097251,879700695,-2021391602
281nome618981646,618981646,486840903,216167579
282nome459295530,459295530,599888213,-428593763
283nome491263976,491263976,845524425,1105518431
284nome917312561,917312561,896074334,-1520055904
285nome981059156,981059156,963949568,-133276672
286nome328908994,328908994,481176564,-854711564
287nome913958524,913958524,799145924,-1438385364
288nome691890329,691890329,284587356,-454095200
289nome32286767,32286767,315586669,-104125546
290nome187271240,187271240,149753715,-731946779
291nome820113997,820113997,494767949,-714451748
292nome222199688,222199688,280803513,-1795739505
293nome685062495,685062495,280687141,89663126
294nome61997924,61997924,710480430,-1717268022
295nome637891019,637891019,790189405,-780375966
296nome160732569,160732569,649040559,483062504
297nome257538211,257538211,859252389,654969962
298nome621746928,621746928,308750760,1633874904
299nome870068688,870068688,694196931,-883919187
300nome17408124,17408124,839935676,-1498227628
301nome218287323,218287323,153476524,1849414776
302nome687918704,687918704,111491239,-1808141719
303nome503990359,503990359,159349397,1260328462
304nome991999130,991999130,757435172,298154116
305nome45143023,45143023,997300797,1772989366
306nome886685824,886685824,955878918,157807866
307nome434090248,434090248,600576333,-1449282021
308nome594406165,594406165,53026663,1927610636
309nome862656018,862656018,400103448,394570136
310nome544349941,544349941,254949488,-2141525312
311nome676053764,676053764,941276938,-1883055330
312nome991486064,991486064,274360577,1177315183
313nome572071875,572071875,126841290,171290900
314nome912910129,912910129,226774860,2055762496
315nome548387022,548387022,971099874,1392712442
316nome831694148,831694148,324650820,-1766458676
317nome660857088,660857088,649718093,857326515
318nome271416252,271416252,993285007,58834549
319nome534492467,534492467,197820266,1330697396
320nome99391459,99391459,884112192,-1421635968
321nome342623464,342623464,843738770,-1736700482
322nome743420097,743420097,334225015,881961280
323nome785596238,785596238,922951019,-916574673
324nome716628097,716628097,860640058,507010304
325nome586470143,586470143,711995797,805399510
326nome779965782,779965782,63087467,-450770553
327nome672256757,672256757,692224013,1766438500
328nome467379567,467379567,273514555,-529784742
329nome899546025,899546025,561140655,-1738113064
330nome935217901,935217901,90287928,1178843040
331nome963507622,963507622,254667051,-1827901513
332nome255692793,255692793,960412052,1655796576
333nome140628292,140628292,873202845,375808535
334nome916665500,916665500,888452381,879398031
335nome492856981,492856981,696892897,-1767281644
336nome585637549,585637549,289549959,1916998836
337nome497709059,497709059,935643628,1519965144
338nome765330756,765330756,239540914,-469928298
339nome663156388,663156388,202847584,-1873724384
340nome176787348,176787348,994488446,-442779046
341nome330484615,330484615,934084539,73213154
342nome465969007,465969007,444374375,323296066
343nome328334176,328334176,922002306,-2084887746
344nome219308178,219308178,473044491,-597124037
345nome60153513,60153513,838005280,-1039751936
346nome436182473,436182473,289091853,-465155288
347nome615371200,615371200,963452469,-874262901
348nome856576354,856576354,423037508,332556228
349nome262817702,262817702,853948638,1838430486
350nome679754790,679754790,131007430,-2014973026
351nome544925506,544925506,221114931,-1702591501
352nome692115668,692115668,206663092,481119068
353nome822132711,822132711,94223299,231550514
354nome851586837,851586837,106409392,-1759714880
355nome413874146,413874146,509370515,-769558989
356nome243631040,243631040,389080703,90830273
357nome139222117,139222117,629309001,1376227460
358nome784015232,784015232,617744992,-2020293216
359nome232954883,232954883,654129386,-1120073260
360nome827886675,827886675,110104538,264260564
361nome796943576,796943576,311503197,227676443
362nome967603066,967603066,659081160,92620168
363nome139937656,139937656,460309642,-614686170
364nome926472201,926472201,30001114,-593613104
365nome988392900,988392900,684118430,-1609382
366nome625489598,625489598,647982285,1598984537
367nome667577554,667577554,377239102,20344990
368nome227599269,227599269,513907257,-1873324156
369nome752805883,752805883,808492956,684302936
370nome247722619,247722619,257236267,1440975998
371nome835978658,835978658,976183764,474327636
372nome649117784,649117784,989563573,-302783613
373nome225587792,225587792,754071436,99646516
374nome564539449,564539449,604216202,862971440
375nome643508786,643508786,449344931,110903859
376nome507264593,507264593,351445435,550622320
377nome475857583,475857583,88799521,1273271918
378nome534496202,534496202,494246611,-1245296469
379nome889709013,889709013,125496113,-841493100
380nome974665696,974665696,219231396,732698332
381nome739557126,739557126,997611104,-1287565344
382nome733156824,733156824,286117636,-530567076
383nome520023683,520023683,117981316,-1188857080
384nome896515412,896515412,552472400,-1574107408
385nome795835693,795835693,716851304,-898156064
386nome448227555,448227555,204279455,-1486847906
387nome886755428,886755428,360153848,1322329576
388nome637350325,637350325,939295881,2068867412
389nome684342288,684342288,471431272,-540643816
390nome390536336,390536336,777753278,-1377451998
391nome324046694,324046694,631116541,-636956463
392nome864646187,864646187,671248867,-679703746
393nome245086701,245086701,369917294,1338122088
394nome517996603,517996603,422889313,-1999295494
395nome612956248,612956248,629405785,196582975
396nome787729773,787729773,354392917,-261646116
397nome906255032,906255032,859944742,-1628092374
398nome157363829,157363829,957176932,-963914416
399nome938737852,938737852,268116699,-231836167
400nome534929161,534929161,705331223,321554872
401nome814847917,814847917,467595113,-2089236084
402nome88553841,88553841,169179599,82665872
403nome536235245,536235245,986432078,-629520408
404nome806546592,806546592,743568416,1043603424
405nome365382011,365382011,920595906,1177952372
406nome317339152,317339152,4796996,789334524
407nome387893575,387893575,694701942,582836292
408nome860243984,860243984,759911217,1496688607
409nome597681576,597681576,232813002,497675462
410nome737954636,737954636,886747929,237423443
411nome884556944,884556944,142923304,-302104488
412nome648129040,648129040,596750385,-379921185
413nome786024931,786024931,264360049,327924930
414nome240202198,240202198,879873641,2020333149
415nome731402515,731402515,387385687,305868574
416nome391685722,391685722,584647498,-1660673862
417nome108359630,108359630,446367283,-1927081001
418nome377587603,377587603,573296847,-1704378610
419nome203940717,203940717,709745149,-223457860
420nome433432246,433432246,995376357,-1718318103
421nome510330808,510330808,169466350,-404075742
422nome651631849,651631849,19366125,-755907896
423nome441745624,441745624,626350425,1653508543
424nome531508987,531508987,615777524,445165128
425nome424757177,424757177,341675612,-1663707616
426nome925510484,925510484,737419198,1218917530
427nome370734151,370734151,102963871,1273025402
428nome258962618,258962618,203288723,1063417403
429nome989455036,989455036,710029484,-934451804
430nome21501967,21501967,779498461,310087190
431nome879700614,879700614,405720096,1068321952
432nome341436164,341436164,88324349,1068266999
433nome121267527,121267527,10634122,1145563580
434nome947793898,947793898,782315179,1752096419
435nome387384822,387384822,538968554,-1867421966
436nome631215785,631215785,178994694,-1166919696
437nome30908451,30908451,447611325,2129484570
438nome872790217,872790217,634219576,-1419981888
439nome397062999,397062999,197029832,1290954032
440nome454868142,454868142,476128454,1817133518
441nome590778009,590778009,480539617,1851890584
442nome966812173,966812173,925558399,1486842868
443nome246153864,246153864,446852324,-240044996
444nome236862136,236862136,68135735,-2039489967
445nome677712376,677712376,29403793,1869427431
446nome256567391,256567391,120447246,383341348
447nome66847329,66847329,538277838,-1950054080
448nome293040012,293040012,199882186,-1803482450
449nome795307432,795307432,674320910,-843154142
450nome203455922,203455922,799691243,1612866171
451nome121463122,121463122,377455100,1269079228
452nome555538280,555538280,184517833,1951349727
453nome845902747,845902747,98559011,1288435214
454nome247499473,247499473,297381961,-1264151216
455nome696650151,696650151,810027060,1983325624
456nome516195869,516195869,71454782,-524731704
457nome835172560,835172560,635171569,-1379030817
458nome633904168,633904168,91002198,398141466
459nome371298590,371298590,910455999,1652582563
460nome429726528,429726528,22524359,174046457
461nome28452546,28452546,666528261,1539353541
462nome563065719,563065719,144180007,168737018
463nome724824245,724824245,445130343,1061195884
464nome405317602,405317602,19511818,1066993866
465nome273305418,273305418,476885717,-1480541763
466nome231231885,231231885,840868132,-774077520
467nome70551864,70551864,512783212,12425268
468nome811759396,811759396,679375843,1041128713
469nome166615270,166615270,929373547,1812601015
470nome421859890,421859890,424033451,1047306939
471nome40007858,40007858,886558889,-440894247
472nome650100091,650100091,208814375,-1364863082
473nome201968094,201968094,533654843,150544111
474nome521499897,521499897,7702462,-671901680
475nome458129943,458129943,430264120,830422736
476nome377876850,377876850,611980329,103448345
477nome746843044,746843044,269222555,928706993
478nome514475560,514475560,742733116,217154596
479nome241641834,241641834,386483990,-1123373562
480nome844801555,844801555,703314177,149137426
481nome774012837,774012837,758083173,1234228148
482nome677703339,677703339,116431397,1233699474
483nome5423794,5423794,7458631,-226353641
484nome619586772,619586772,22414973,-821629689
485nome470982069,470982069,319409824,1843226752
486nome266568679,266568679,50520561,-1511501434
487nome424623081,424623081,104756654,1550565296
488nome826453218,826453218,789594503,85871527
489nome335581002,335581002,850205801,1513865457
490nome9070405,9070405,266752529,559719300
491nome606262267,606262267,707561113,1186827370
492nome453836654,453836654,152834037,1800656465
493nome66002636,66002636,790572062,-1897562166
494nome579801050,579801050,449836806,-1306804714
495nome560533333,560533333,997033803,329304476
496nome841820479,841820479,203422746,1940994124
497nome549438692,549438692,421755325,-408115561
498nome734562442,734562442,899044230,1283580598
499nome246177248,246177248,464470194,-71170802
500nome802011749,802011749,836439415,1118091388
501nome166489110,166489110,998882785,-221020299
502nome295942360,295942360,352404465,-799520921
503nome947903537,947903537,843216146,-1929417888
504nome940585739,940585739,893859429,-1024573710
505nome76234313,76234313,847232071,2048075256
506nome49314090,49314090,282563305,593930321
507nome990892434,990892434,394960509,-1724198451
508nome902261345,902261345,692838168,1249614080
509nome158220085,158220085,786435357,1345506532
510nome138195206,138195206,459366534,-1408530274
511nome203883016,203883016,800551128,231589352
512nome704245469,704245469,453479590,-1565183320
513nome980982104,980982104,735958936,-42066776
514nome913935770,913935770,909947162,152775306
515nome280650847,280650847,60790107,-552705174
516nome474368696,474368696,236448939,1749392445
517nome829843182,829843182,141583501,-300202871
518nome760209052,760209052,317933743,-1554660363
519nome848169429,848169429,371553308,-2019482832
520nome810262640,810262640,414995308,510634964
521nome631118989,631118989,91168161,-1369452532
522nome583982458,583982458,928567908,1796457796
523nome149906514,149906514,540261574,-755625306
524nome586071593,586071593,409334518,116689520
525nome2691931,2691931,90247643,-192509954
526nome431916733,431916733,501116736,789918464
527nome262561773,262561773,690632799,-1133430636
528nome122020822,122020822,232965730,-905841270
529nome747171951,747171951,656976482,1329927708
530nome162349296,162349296,139172342,1448098986
531nome314776274,314776274,618122783,784035151
532nome138183173,138183173,228028935,266950172
533nome86787955,86787955,299348817,733303058
534nome825354415,825354415,659866139,-575707558
535nome1322797,1322797,31102289,491751660
536nome173108716,173108716,700348446,-1736767094
537nome776389488,776389488,13684428,-1680404876
538nome288716005,288716005,923093803,-777163188
539nome110292216,110292216,194386868,-1811502420
540nome912853205,912853205,319918934,-378621128
541nome75130685,75130685,180049499,1996806740
542nome500412966,500412966,382468919,118338803
543nome244456960,244456960,410606206,-1610782334
544nome682330072,682330072,799696230,-1900678486
545nome786472918,786472918,897940365,-517185711
546nome494293975,494293975,569952141,44533470
547nome484042200,484042200,918066696,537077944
548nome752810719,752810719,989992056,-1814368240
549nome823361429,823361429,385091639,2017265868
550nome936091487,936091487,264649134,127287268
551nome838602191,838602191,197470908,-1998327992
552nome853917923,853917923,458677471,1775320286
553nome233415162,233415162,280262998,-1927341402
554nome728908938,728908938,776973622,649202150
555nome359778588,359778588,872952424,-1269237512
556nome77006957,77006957,243861864,-1770833952
557nome932266614,932266614,410789223,-2101828077
558nome521163113,521163113,995237784,1994124736
559nome135866232,135866232,517969979,535019629
560nome158227427,158227427,846480346,-1334942604
561nome688034127,688034127,85264092,-1090342136
562nome677221671,677221671,468039921,-1337280314
563nome790392022,790392022,47047871,1202972395
564nome893693381,893693381,946783628,-2055283920
565nome826135958,826135958,68030350,-235523162
566nome173396757,173396757,467507726,-2047896808
567nome961936064,961936064,273723446,-2143931318
568nome49511609,49511609,751845678,1340809488
569nome143877359,143877359,375154188,-626553048
570nome16094928,16094928,141232206,2014276370
571nome692361010,692361010,638573066,659333610
572nome204743624,204743624,894620175,623204009
573nome814497276,814497276,873621935,217076117
574nome718353980,718353980,943586223,960424789
575nome969248596,969248596,64403493,552820479
576nome71953025,71953025,991142369,686922368
577nome544518176,544518176,341400803,1569345405
578nome790836649,790836649,190251999,-312167080
579nome57019778,57019778,513725733,-627423067
580nome744680661,744680661,136034344,-1542889184
581nome450626581,450626581,111272222,-1913516456
582nome226416820,226416820,725125991,-975544059
583nome983382264,983382264,179067703,1727728145
584nome199152793,199152793,737553044,1036244960
585nome296044408,296044408,836680049,-87324025
586nome710654264,710654264,6061808,1793766800
587nome226270462,226270462,453207083,2000171647
588nome955472337,955472337,89184146,-63510368
589nome515588106,515588106,321830970,-1827585526
590nome705085162,705085162,349796739,-1187982789
591nome451638739,451638739,453987858,-1346222908
592nome287011383,287011383,699553475,1339171618
593nome618010522,618010522,835798486,205321958
594nome772995749,772995749,405130505,1796481988
595nome296856728,296856728,802693802,-1320113594
596nome242272327,242272327,353372576,1072144832
597nome714946168,714946168,738368257,998589303
598nome405881928,405881928,522839347,1816337701
599nome492589798,492589798,852868991,623835803
600nome147149803,147149803,277862615,1547495814
601nome401411667,401411667,841127372,-182377640
602nome958353617,958353617,83876463,781527600
603nome839238703,839238703,540984088,1478323792
604nome275709491,275709491,869910417,81320018
605nome798705842,798705842,703873858,-1950150494
606nome92449033,92449033,370689652,-1037252704
607nome844546953,844546953,808520453,-1558140504
608nome651204631,651204631,338184887,-2038230086
609nome88545787,88545787,527720453,-815185438
610nome649319876,649319876,775899052,-2045135868
611nome514580164,514580164,733703695,523949933
612nome548434032,548434032,628198194,-612287826
613nome297972225,297972225,683034738,918766592
614nome833796466,833796466,584899559,470089719
615nome208402086,208402086,760362695,1875740739
616nome313818887,313818887,309063815,-1748591574
617nome995627566,995627566,263663417,52252421
618nome866685153,866685153,184244749,-1373758624
619nome465150940,465150940,558677664,-72944928
620nome333997816,333997816,26073393,2077103175
621nome367209460,367209460,632631170,71102054
622nome153445913,153445913,250326549,863875064
623nome581400256,581400256,736935733,-1420290421
624nome350551540,350551540,613627602,1878168406
625nome595384318,595384318,569857996,-1224861540
626nome57060048,57060048,139914605,1482841379
627nome249244672,249244672,189634257,-1117170385
628nome478121105,478121105,178760249,1571679248
629nome238381929,238381929,286979439,428087832
630nome651051525,651051525,946711172,-169561584
631nome625421775,625421775,155451598,1744755652
632nome698931776,698931776,646637446,726078970
633nome999193062,999193062,992797346,841043178
634nome156962508,156962508,523108641,-851070165
635nome937443539,937443539,122706283,1357126086
636nome157102539,157102539,175204066,1145466964
637nome736914793,736914793,18406506,128625936
638nome661486132,661486132,275436680,1685661464
639nome343243318,343243318,123539123,-1827383025
640nome327579593,327579593,550071879,1036724344
641nome124831119,124831119,264584665,-2047849634
642nome48646357,48646357,476350774,2086457528
643nome372396862,372396862,35454903,-1819327589
644nome662210213,662210213,576667299,288715372
645nome177282606,177282606,233022455,-1558068117
646nome769256156,769256156,159776772,1493805932
647nome246544230,246544230,574208379,717675143
648nome533789530,533789530,93405126,602295766
649nome37902923,37902923,735726031,275389398
650nome91533893,91533893,827256164,2136381072
651nome546516639,546516639,713687732,453378840
652nome797871976,797871976,840463367,1971886033
653nome997075124,997075124,357176438,1924316802
654nome200488272,200488272,790372859,1727558517
655nome7635293,7635293,326769142,1248741992
656nome371208084,371208084,721804984,1866640296
657nome222721284,222721284,639974229,13339391
658nome453528374,453528374,90290349,-1027740975
659nome750313946,750313946,631130422,-397114170
660nome518237986,518237986,767151759,-738958993
661nome243217193,243217193,728544441,918820840
662nome694539987,694539987,486126679,-1763071650
663nome431543793,431543793,805995798,-1738009952
664nome726059485,726059485,862164898,133202232
665nome236714781,236714781,523776229,809295884
666nome706800911,706800911,831713406,2054016228
667nome976385644,976385644,791626357,-29575961
668nome585970125,585970125,741162942,472394088
669nome595551334,595551334,234144330,-1641312462
670nome215591253,215591253,845618425,-687414604
671nome903899272,903899272,782973351,819412753
672nome97650657,97650657,78194978,470281152
673nome762629702,762629702,115535779,-1260666641
674nome107908049,107908049,729860914,-1032503648
675nome535110939,535110939,923566598,1869484700
676nome166763458,166763458,161422523,430563835
677nome88193805,88193805,959942119,-840342572
678nome911332669,911332669,622885562,-896301672
679nome484506662,484506662,294778535,1325730339
680nome642863093,642863093,853116014,-771872040
681nome319691555,319691555,434315328,-401536896
682nome575797000,575797000,384679154,-295720802
683nome375030695,375030695,815355837,298228622
684nome316070727,316070727,757069020,-719509464
685nome818528371,818528371,140365195,-2045720602
686nome389197462,389197462,893711632,752058960
687nome740365296,740365296,832411344,891370544
688nome353410192,353410192,410700780,-1684293420
689nome437393743,437393743,535782412,1552787368
690nome707805687,707805687,133762701,-1032468354
691nome128876797,128876797,937045456,-452126528
692nome163634485,163634485,762546172,-790877392
693nome823403793,823403793,869475666,1577004832
694nome927785770,927785770,843447222,-277892570
695nome449079519,449079519,804371971,-1860174182
696nome61048820,61048820,319944617,1061368939
697nome131650810,131650810,414195782,51993622
